Codigo;Curso;Creditos;Seccion;Docente;Observaciones;Tipo;Dia;Inicio;Fin;Aula;Prerrequisitos
130233;Matemáticas III;5,00;C;"GARCIA RAMOS, Yboon Victoria / RAMIREZ MARTINS,
Fiorella Jazmine / Delgado Santos, Kevin Fernando";;CLASE;MAR;11:30;13:20;H-401;131650 Matemáticas II
130233;Matemáticas III;5,00;C;"GARCIA RAMOS, Yboon Victoria / RAMIREZ MARTINS,
Fiorella Jazmine / Delgado Santos, Kevin Fernando";;CLASE;JUE;11:30;13:20;H-402;131650 Matemáticas II
130233;Matemáticas III;5,00;D;"Dictado en Inglés WINKELRIED QUEZADA, Diego Martin / CALATAYUD
MALLQUI, Elmo Andree / QUILICHE MOLINA, Alejandro
Franco PRACCALIFI SAB";;FINAL;MAR;13:30;15:30;A-PEND;131650 Matemáticas II
130233;Matemáticas III;5,00;D;"Dictado en Inglés WINKELRIED QUEZADA, Diego Martin / CALATAYUD
MALLQUI, Elmo Andree / QUILICHE MOLINA, Alejandro
Franco PRACCALIFI SAB";;PARCIAL;MAR;13:30;15:30;A-PEND;131650 Matemáticas II
130233;Matemáticas III;5,00;D;"Dictado en Inglés WINKELRIED QUEZADA, Diego Martin / CALATAYUD
MALLQUI, Elmo Andree / QUILICHE MOLINA, Alejandro
Franco PRACCALIFI SAB";;CLASE;LUN;11:30;13:20;H-301;131650 Matemáticas II
130233;Matemáticas III;5,00;D;"Dictado en Inglés WINKELRIED QUEZADA, Diego Martin / CALATAYUD
MALLQUI, Elmo Andree / QUILICHE MOLINA, Alejandro
Franco PRACCALIFI SAB";;CLASE;MIE;11:30;13:20;H-301;131650 Matemáticas II
130233;Matemáticas III;5,00;E;"BUENO TANGOA, Orestes Martin / CONTEÑA
SAMILLAN, Silvana / ZAVALA MENESES, Luis Angel";;FINAL;MAR;13:30;15:30;A-PEND;131650 Matemáticas II
130233;Matemáticas III;5,00;E;"BUENO TANGOA, Orestes Martin / CONTEÑA
SAMILLAN, Silvana / ZAVALA MENESES, Luis Angel";;PARCIAL;MAR;13:30;15:30;A-PEND;131650 Matemáticas II
130233;Matemáticas III;5,00;E;"BUENO TANGOA, Orestes Martin / CONTEÑA
SAMILLAN, Silvana / ZAVALA MENESES, Luis Angel";;CLASE;LUN;09:30;11:20;B-504;131650 Matemáticas II
130233;Matemáticas III;5,00;E;"BUENO TANGOA, Orestes Martin / CONTEÑA
SAMILLAN, Silvana / ZAVALA MENESES, Luis Angel";;CLASE;MIE;09:30;11:20;B-506;131650 Matemáticas II
130233;Matemáticas III;5,00;F;"PEREZ SOTELO, Edisson Alonso / SACO ALVARADO,
Gabriel Andreas / Horna Arrieta, Marialexandra";;FINAL;MAR;13:30;15:30;A-PEND;131650 Matemáticas II
130233;Matemáticas III;5,00;F;"PEREZ SOTELO, Edisson Alonso / SACO ALVARADO,
Gabriel Andreas / Horna Arrieta, Marialexandra";;PARCIAL;MAR;13:30;15:30;A-PEND;131650 Matemáticas II
130233;Matemáticas III;5,00;F;"PEREZ SOTELO, Edisson Alonso / SACO ALVARADO,
Gabriel Andreas / Horna Arrieta, Marialexandra";;CLASE;LUN;09:30;11:20;H-507;131650 Matemáticas II
130233;Matemáticas III;5,00;F;"PEREZ SOTELO, Edisson Alonso / SACO ALVARADO,
Gabriel Andreas / Horna Arrieta, Marialexandra";;CLASE;MIE;09:30;11:20;H-507;131650 Matemáticas II
130233;Matemáticas III;5,00;G;"PEREZ SOTELO, Edisson Alonso / Wong Wong, Danika
Dayana / FUENTES MAGUIÑA, Juan Luis PRACCALIFI SAB";;FINAL;MAR;13:30;15:30;A-PEND;131650 Matemáticas II
130233;Matemáticas III;5,00;G;"PEREZ SOTELO, Edisson Alonso / Wong Wong, Danika
Dayana / FUENTES MAGUIÑA, Juan Luis";;PARCIAL;MAR;13:30;15:30;A-PEND;131650 Matemáticas II
130233;Matemáticas III;5,00;G;"PEREZ SOTELO, Edisson Alonso / Wong Wong, Danika
Dayana / FUENTES MAGUIÑA, Juan Luis";;CLASE;LUN;11:30;13:20;H-507;131650 Matemáticas II
130233;Matemáticas III;5,00;G;"PEREZ SOTELO, Edisson Alonso / Wong Wong, Danika
Dayana / FUENTES MAGUIÑA, Juan Luis";;CLASE;MIE;11:30;13:20;H-507;131650 Matemáticas II
130233;Matemáticas III;5,00;H;"ALCALDE SOSA, Jose Andres / SARAVIA MENESES,
Enzo Alexander / SERNAQUE OLIVOS, Jhon Alex NO DICTADA LUN";;CLASE;LUN;07:30;09:20;A-306;131650 Matemáticas II
130233;Matemáticas III;5,00;H;"ALCALDE SOSA, Jose Andres / SARAVIA MENESES,
Enzo Alexander / SERNAQUE OLIVOS, Jhon Alex NO DICTADA LUN";;CLASE;MIE;07:30;09:20;A-306;131650 Matemáticas II
130233;Matemáticas III;5,00;H;"ALCALDE SOSA, Jose Andres / SARAVIA MENESES,
Enzo Alexander / SERNAQUE OLIVOS, Jhon Alex NO DICTADA LUN";;FINAL;MAR;13:30;15:30;A-PEND;131650 Matemáticas II
130233;Matemáticas III;5,00;H;"ALCALDE SOSA, Jose Andres / SARAVIA MENESES,
Enzo Alexander / SERNAQUE OLIVOS, Jhon Alex NO DICTADA LUN";;PARCIAL;MAR;13:30;15:30;A-PEND;131650 Matemáticas II
130233;Matemáticas III;5,00;I;"ALCALDE SOSA, Jose Andres / ZAPATA DIAZ, Juan
Diego / TORRES PEREZ, Elvis";;CLASE;LUN;09:30;11:20;A-306;131650 Matemáticas II
130233;Matemáticas III;5,00;I;"ALCALDE SOSA, Jose Andres / ZAPATA DIAZ, Juan
Diego / TORRES PEREZ, Elvis";;FINAL;MAR;13:30;15:30;A-PEND;131650 Matemáticas II
130233;Matemáticas III;5,00;I;"ALCALDE SOSA, Jose Andres / ZAPATA DIAZ, Juan
Diego / TORRES PEREZ, Elvis";;PARCIAL;MAR;13:30;15:30;A-PEND;131650 Matemáticas II
130233;Matemáticas III;5,00;I;"ALCALDE SOSA, Jose Andres / ZAPATA DIAZ, Juan
Diego / TORRES PEREZ, Elvis";;CLASE;MIE;09:30;11:20;B-505;131650 Matemáticas II
130229;Matemáticas IV;5,00;A;"MANTILLA GONZALES DE LA COTER, Eduardo Javier / CHAVARRIA IGLESIAS, Daniela / HUAMAN
ESPINOZA, Laura Samantha";;FINAL;MIE;10:30;12:30;A-PEND;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;A;"MANTILLA GONZALES DE LA COTER, Eduardo Javier / CHAVARRIA IGLESIAS, Daniela / HUAMAN
ESPINOZA, Laura Samantha";;PARCIAL;MIE;10:30;12:30;A-PEND;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;A;"MANTILLA GONZALES DE LA COTER, Eduardo Javier / CHAVARRIA IGLESIAS, Daniela / HUAMAN
ESPINOZA, Laura Samantha";;PRÁCTICA;SAB;11:30;13:20;B-506;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;A;"MANTILLA GONZALES DE LA COTER, Eduardo Javier / CHAVARRIA IGLESIAS, Daniela / HUAMAN
ESPINOZA, Laura Samantha";;CLASE;LUN;07:30;09:20;H-502;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;A;"MANTILLA GONZALES DE LA COTER, Eduardo Javier / CHAVARRIA IGLESIAS, Daniela / HUAMAN
ESPINOZA, Laura Samantha";;CLASE;MIE;07:30;09:20;H-502;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;B;"MANTILLA GONZALES DE LA COTER, Eduardo Javier / ALMONACID CORDOVA, Jesus Antonio / SAENZ
NORIEGA, Gino Andre";;PRÁCTICA;SAB;11:30;13:20;A-406;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;B;"MANTILLA GONZALES DE LA COTER, Eduardo Javier / ALMONACID CORDOVA, Jesus Antonio / SAENZ
NORIEGA, Gino Andre";;FINAL;MIE;10:30;12:30;A-PEND;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;B;"MANTILLA GONZALES DE LA COTER, Eduardo Javier / ALMONACID CORDOVA, Jesus Antonio / SAENZ
NORIEGA, Gino Andre";;PARCIAL;MIE;10:30;12:30;A-PEND;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;B;"MANTILLA GONZALES DE LA COTER, Eduardo Javier / ALMONACID CORDOVA, Jesus Antonio / SAENZ
NORIEGA, Gino Andre";;CLASE;JUE;07:30;09:20;H-401;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;B;"MANTILLA GONZALES DE LA COTER, Eduardo Javier / ALMONACID CORDOVA, Jesus Antonio / SAENZ
NORIEGA, Gino Andre";;CLASE;MAR;07:30;09:20;H-401;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;C;"GARCIA RAMOS, Yboon Victoria / BOZA ROMERO,
Hector Fernando / SOLIS DIAZ, Cesar Alexander";;PRÁCTICA;SAB;11:30;13:20;A-407;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;C;"GARCIA RAMOS, Yboon Victoria / BOZA ROMERO,
Hector Fernando / SOLIS DIAZ, Cesar Alexander";;FINAL;MIE;10:30;12:30;A-PEND;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;C;"GARCIA RAMOS, Yboon Victoria / BOZA ROMERO,
Hector Fernando / SOLIS DIAZ, Cesar Alexander";;PARCIAL;MIE;10:30;12:30;A-PEND;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;C;"GARCIA RAMOS, Yboon Victoria / BOZA ROMERO,
Hector Fernando / SOLIS DIAZ, Cesar Alexander";;CLASE;JUE;07:30;09:20;H-507;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;C;"GARCIA RAMOS, Yboon Victoria / BOZA ROMERO,
Hector Fernando / SOLIS DIAZ, Cesar Alexander";;CLASE;MAR;07:30;09:20;J-503;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;D;"MANTILLA GONZALES DE LA COTER, Eduardo Javier / VALERIO VALVERDE, Diana Patricia / CASTRO
MATTA, Milagros Del Rosario";;PRÁCTICA;SAB;11:30;13:20;A-408;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;D;"MANTILLA GONZALES DE LA COTER, Eduardo Javier / VALERIO VALVERDE, Diana Patricia / CASTRO
MATTA, Milagros Del Rosario";;FINAL;MIE;10:30;12:30;A-PEND;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;D;"MANTILLA GONZALES DE LA COTER, Eduardo Javier / VALERIO VALVERDE, Diana Patricia / CASTRO
MATTA, Milagros Del Rosario";;PARCIAL;MIE;10:30;12:30;A-PEND;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;D;MANTILLA GONZALES DE LA COTER, Eduardo Javier / VALERIO VALVERDE, Diana Patricia;/ CASTRO;CLASE;JUE;09:30;11:20;H-507;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;D;MANTILLA GONZALES DE LA COTER, Eduardo Javier / VALERIO VALVERDE, Diana Patricia;/ CASTRO;CLASE;MAR;09:30;11:20;H-507;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;A;"ESCALANTE HUAMANÍ, Sonia María / FUENTES
MAGUIÑA, Juan Luis";;CLASE;LUN;11:30;12:50;A-102;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;A;"ESCALANTE HUAMANÍ, Sonia María / FUENTES
MAGUIÑA, Juan Luis";;CLASE;MIE;11:30;12:50;A-102;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;A;"ESCALANTE HUAMANÍ, Sonia María / FUENTES
MAGUIÑA, Juan Luis";;FINAL;MIE;13:30;15:30;A-PEND;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;A;"ESCALANTE HUAMANÍ, Sonia María / FUENTES
MAGUIÑA, Juan Luis";;PARCIAL;MIE;13:30;15:30;A-PEND;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;B;"FLORES SALINAS, JOSE ALBERTO / HUAYLLA
SALOME, Miguel Angel";;FINAL;MIE;13:30;15:30;A-PEND;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;B;"FLORES SALINAS, JOSE ALBERTO / HUAYLLA
SALOME, Miguel Angel";;PARCIAL;MIE;13:30;15:30;A-PEND;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;B;"FLORES SALINAS, JOSE ALBERTO / HUAYLLA
SALOME, Miguel Angel";;CLASE;LUN;09:30;10:50;J-401;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;B;"FLORES SALINAS, JOSE ALBERTO / HUAYLLA
SALOME, Miguel Angel";;CLASE;MIE;09:30;10:50;J-401;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;C;"ESCUDERO ACERO, Phamela Stephany / ALCALDE
SOSA, Jose Andres";;CLASE;LUN;11:30;12:50;A-101;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;C;"ESCUDERO ACERO, Phamela Stephany / ALCALDE
SOSA, Jose Andres";;CLASE;MIE;11:30;12:50;A-101;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;C;"ESCUDERO ACERO, Phamela Stephany / ALCALDE
SOSA, Jose Andres";;FINAL;MIE;13:30;15:30;A-PEND;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;C;"ESCUDERO ACERO, Phamela Stephany / ALCALDE
SOSA, Jose Andres";;PARCIAL;MIE;13:30;15:30;A-PEND;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;D;"OSORIO UBALDO, Jaime / ZAVALA MENESES, Luis
Angel";;FINAL;MIE;13:30;15:30;A-PEND;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;D;"OSORIO UBALDO, Jaime / ZAVALA MENESES, Luis
Angel";;PARCIAL;MIE;13:30;15:30;A-PEND;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;D;"OSORIO UBALDO, Jaime / ZAVALA MENESES, Luis
Angel";;CLASE;LUN;07:30;08:50;B-503;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;D;"OSORIO UBALDO, Jaime / ZAVALA MENESES, Luis
Angel";;CLASE;MIE;07:30;08:50;B-503;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;E;SINCHE CHOCCA, Nildo;;CLASE;LUN;09:30;10:50;A-107;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;E;SINCHE CHOCCA, Nildo;;CLASE;MIE;09:30;10:50;A-107;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;E;SINCHE CHOCCA, Nildo;;FINAL;MIE;13:30;15:30;A-PEND;130233 Matemáticas III O 130651 Matemáticas III
130229;Matemáticas IV;5,00;E;SINCHE CHOCCA, Nildo;;PARCIAL;MIE;13:30;15:30;A-PEND;130233 Matemáticas III O 130651 Matemáticas III
130146;Métodos Numéricos;4,00;A;VELASQUEZ CASTAÑON, Oswaldo Jose;;CLASE;LUN;11:30;13:20;J-601;130233 Matemáticas III O 170324 Álgebra Líneal Aplicada
130146;Métodos Numéricos;4,00;A;VELASQUEZ CASTAÑON, Oswaldo Jose;;CLASE;MIE;11:30;13:20;J-601;130233 Matemáticas III O 170324 Álgebra Líneal Aplicada
133484;Microeconomía Avanzada I;5,00;A;"Curso de la Maestría en
Economía GALARZA ARELLANO, Francisco Bruno / CALATAYUD
MALLQUI, Elmo Andree / CRUZ AMPA, Jason Josue";;CLASE;VIE;07:00;10:00;-;138652 Matemáticas IV O 130229 Matemáticas IV) Y
133484;Microeconomía Avanzada I;5,00;A;"Curso de la Maestría en
Economía GALARZA ARELLANO, Francisco Bruno / CALATAYUD
MALLQUI, Elmo Andree / CRUZ AMPA, Jason Josue";;PRÁCTICA;SAB;08:00;09:20;-;138652 Matemáticas IV O 130229 Matemáticas IV) Y
138201;Microeconomía I;5,00;A;"GALARZA CONTRERAS, Elsa Patricia / AGUILAR
VALENCIA, Edys Mirella / CALATAYUD MALLQUI, Elmo
Andree";;FINAL;VIE;10:30;12:30;A-PEND;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;A;"GALARZA CONTRERAS, Elsa Patricia / AGUILAR
VALENCIA, Edys Mirella / CALATAYUD MALLQUI, Elmo
Andree";;PARCIAL;VIE;10:30;12:30;A-PEND;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;A;"GALARZA CONTRERAS, Elsa Patricia / AGUILAR
VALENCIA, Edys Mirella / CALATAYUD MALLQUI, Elmo
Andree";;PRÁCTICA;VIE;13:30;15:20;H-201;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;A;"GALARZA CONTRERAS, Elsa Patricia / AGUILAR
VALENCIA, Edys Mirella / CALATAYUD MALLQUI, Elmo
Andree";;CLASE;LUN;11:30;13:20;J-201;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;A;"GALARZA CONTRERAS, Elsa Patricia / AGUILAR
VALENCIA, Edys Mirella / CALATAYUD MALLQUI, Elmo
Andree";;CLASE;MIE;11:30;13:20;J-201;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;B;"CORTEZ VALDIVIA, Rafael Augusto / FLORES YAURI,
Natividad Cibeli / CACEDA JIMENEZ, Luciana";;FINAL;VIE;10:30;12:30;A-PEND;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;B;"CORTEZ VALDIVIA, Rafael Augusto / FLORES YAURI,
Natividad Cibeli / CACEDA JIMENEZ, Luciana";;PARCIAL;VIE;10:30;12:30;A-PEND;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;B;"CORTEZ VALDIVIA, Rafael Augusto / FLORES YAURI,
Natividad Cibeli / CACEDA JIMENEZ, Luciana";;PRÁCTICA;VIE;13:30;15:20;H-202;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;B;"CORTEZ VALDIVIA, Rafael Augusto / FLORES YAURI,
Natividad Cibeli / CACEDA JIMENEZ, Luciana";;CLASE;LUN;09:30;11:20;H-401;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;B;"CORTEZ VALDIVIA, Rafael Augusto / FLORES YAURI,
Natividad Cibeli / CACEDA JIMENEZ, Luciana";;CLASE;MIE;09:30;11:20;H-401;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;C;"Dictado
en Inglés CORTEZ VALDIVIA, Rafael Augusto / HORNA MUÑOZ,
Gerardo Alejandro / MONJARAS GONZALES, Roberto
Julio";"1ra mitad del curso dictada en
español. Está previsto que
dicte Haedong (Aiden) Rho en
la 2da mitad del curso. /";FINAL;VIE;10:30;12:30;A-PEND;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;C;"Dictado
en Inglés CORTEZ VALDIVIA, Rafael Augusto / HORNA MUÑOZ,
Gerardo Alejandro / MONJARAS GONZALES, Roberto
Julio";"1ra mitad del curso dictada en
español. Está previsto que
dicte Haedong (Aiden) Rho en
la 2da mitad del curso. /";PARCIAL;VIE;10:30;12:30;A-PEND;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;C;"Dictado
en Inglés CORTEZ VALDIVIA, Rafael Augusto / HORNA MUÑOZ,
Gerardo Alejandro / MONJARAS GONZALES, Roberto
Julio";"1ra mitad del curso dictada en
español. Está previsto que
dicte Haedong (Aiden) Rho en
la 2da mitad del curso. /";PRÁCTICA;VIE;13:30;15:20;H-203;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;C;"Dictado
en Inglés CORTEZ VALDIVIA, Rafael Augusto / HORNA MUÑOZ,
Gerardo Alejandro / MONJARAS GONZALES, Roberto
Julio";"1ra mitad del curso dictada en
español. Está previsto que
dicte Haedong (Aiden) Rho en
la 2da mitad del curso. /";CLASE;LUN;15:30;17:20;H-401;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;C;"Dictado
en Inglés CORTEZ VALDIVIA, Rafael Augusto / HORNA MUÑOZ,
Gerardo Alejandro / MONJARAS GONZALES, Roberto
Julio";"1ra mitad del curso dictada en
español. Está previsto que
dicte Haedong (Aiden) Rho en
la 2da mitad del curso. /";CLASE;MIE;15:30;17:20;H-401;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;D;"CHAVEZ COTRADO, Jorge Francisco / ROMERO
SAAVEDRA, Oscar Martin Alejandro / CHAVARRIA
IGLESIAS, Daniela";;CLASE;LUN;11:30;13:20;A-302;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;D;"CHAVEZ COTRADO, Jorge Francisco / ROMERO
SAAVEDRA, Oscar Martin Alejandro / CHAVARRIA
IGLESIAS, Daniela";;FINAL;VIE;10:30;12:30;A-PEND;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;D;"CHAVEZ COTRADO, Jorge Francisco / ROMERO
SAAVEDRA, Oscar Martin Alejandro / CHAVARRIA
IGLESIAS, Daniela";;PARCIAL;VIE;10:30;12:30;A-PEND;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;D;"CHAVEZ COTRADO, Jorge Francisco / ROMERO
SAAVEDRA, Oscar Martin Alejandro / CHAVARRIA
IGLESIAS, Daniela";;PRÁCTICA;VIE;13:30;15:20;H-302;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;D;"CHAVEZ COTRADO, Jorge Francisco / ROMERO
SAAVEDRA, Oscar Martin Alejandro / CHAVARRIA
IGLESIAS, Daniela";;CLASE;MIE;11:30;13:20;H-402;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;E;"MANRIQUE ZEDER, Liseth Cristina / CRUCES
REATEGUI, Ana Patricia / YNGUNZA CABALLERO,
Franco Andres";;FINAL;VIE;10:30;12:30;A-PEND;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;E;"MANRIQUE ZEDER, Liseth Cristina / CRUCES
REATEGUI, Ana Patricia / YNGUNZA CABALLERO,
Franco Andres";;PARCIAL;VIE;10:30;12:30;A-PEND;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;E;"MANRIQUE ZEDER, Liseth Cristina / CRUCES
REATEGUI, Ana Patricia / YNGUNZA CABALLERO,
Franco Andres";;CLASE;JUE;07:30;09:20;H-201;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;E;"MANRIQUE ZEDER, Liseth Cristina / CRUCES
REATEGUI, Ana Patricia / YNGUNZA CABALLERO,
Franco Andres";;CLASE;MAR;07:30;09:20;H-201;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;E;"MANRIQUE ZEDER, Liseth Cristina / CRUCES
REATEGUI, Ana Patricia / YNGUNZA CABALLERO,
Franco Andres";;PRÁCTICA;VIE;13:30;15:20;H-401;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;F;"RIVERA GALLEGOS, Gonzalo Javier / AGUILAR
CHAVEZ, Ariana Maribel / RIOS-LUNA RUIZ, Marco
Bruno";;CLASE;LUN;07:30;09:20;A-302;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;F;"RIVERA GALLEGOS, Gonzalo Javier / AGUILAR
CHAVEZ, Ariana Maribel / RIOS-LUNA RUIZ, Marco
Bruno";;CLASE;MIE;07:30;09:20;A-302;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;F;"RIVERA GALLEGOS, Gonzalo Javier / AGUILAR
CHAVEZ, Ariana Maribel / RIOS-LUNA RUIZ, Marco
Bruno";;FINAL;VIE;10:30;12:30;A-PEND;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;F;"RIVERA GALLEGOS, Gonzalo Javier / AGUILAR
CHAVEZ, Ariana Maribel / RIOS-LUNA RUIZ, Marco
Bruno";;PARCIAL;VIE;10:30;12:30;A-PEND;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;F;"RIVERA GALLEGOS, Gonzalo Javier / AGUILAR
CHAVEZ, Ariana Maribel / RIOS-LUNA RUIZ, Marco
Bruno";;PRÁCTICA;VIE;13:30;15:20;H-402;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;G;"PORRAS MENDOZA, Linda Janet / ALVAREZ
PALOMINO, Jennifer Gianira / CARDENAS AGUIRRE,
Javier";;FINAL;VIE;10:30;12:30;A-PEND;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;G;"PORRAS MENDOZA, Linda Janet / ALVAREZ
PALOMINO, Jennifer Gianira / CARDENAS AGUIRRE,
Javier";;PARCIAL;VIE;10:30;12:30;A-PEND;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;G;"PORRAS MENDOZA, Linda Janet / ALVAREZ
PALOMINO, Jennifer Gianira / CARDENAS AGUIRRE,
Javier";;CLASE;LUN;13:30;15:20;B-505;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;G;"PORRAS MENDOZA, Linda Janet / ALVAREZ
PALOMINO, Jennifer Gianira / CARDENAS AGUIRRE,
Javier";;CLASE;MAR;13:30;15:20;B-505;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;G;"PORRAS MENDOZA, Linda Janet / ALVAREZ
PALOMINO, Jennifer Gianira / CARDENAS AGUIRRE,
Javier";;PRÁCTICA;VIE;13:30;15:20;H-505;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;H;"GALARZA CONTRERAS, Elsa Patricia / ABANTO
VELASQUEZ, Marlon Andree / SERNAQUE OLIVOS,
Jhon Alex";;FINAL;VIE;10:30;12:30;A-PEND;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;H;"GALARZA CONTRERAS, Elsa Patricia / ABANTO
VELASQUEZ, Marlon Andree / SERNAQUE OLIVOS,
Jhon Alex";;PARCIAL;VIE;10:30;12:30;A-PEND;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;H;"GALARZA CONTRERAS, Elsa Patricia / ABANTO
VELASQUEZ, Marlon Andree / SERNAQUE OLIVOS,
Jhon Alex";;PRÁCTICA;VIE;13:30;15:20;H-303;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;H;"GALARZA CONTRERAS, Elsa Patricia / ABANTO
VELASQUEZ, Marlon Andree / SERNAQUE OLIVOS,
Jhon Alex";;CLASE;MIE;09:30;11:20;J-201;132641 Economía General I Y 131650 Matemáticas II
138201;Microeconomía I;5,00;H;"GALARZA CONTRERAS, Elsa Patricia / ABANTO
VELASQUEZ, Marlon Andree / SERNAQUE OLIVOS,
Jhon Alex";;CLASE;LUN;09:30;11:20;J-202;132641 Economía General I Y 131650 Matemáticas II
134427;Microeconomía II;5,00;A;"BARRON AYLLON, Manuel Fernando / CRUCES
REATEGUI, Ana Patricia / CUBAS ALBUJAR, Maria
Pamela";;FINAL;VIE;10:30;12:30;A-PEND;138201 Microeconomía I
